t,body_x,body_region,com_direction,hip_vx,hip_x,hip_conf,lf_x,lf_vx,lf_vy,lf_pred,lf_region,lf_src,lf_reliable,rf_x,rf_vx,rf_vy,rf_pred,rf_region,rf_src,rf_reliable,knee_vx_left,knee_vx_right,fast_intent,lead_side,body_support,score_L,score_C,score_R,side_candidate,side_score,side_body_support,both_feet_region,center_return_support,center_foot_gate,confirmation_hold,suppressed,ignored_trail_side,ignored_spent_side,center_settle_blocked,prev_lane,next_lane,reason
41274.9698,0.5768,1,1,0.2012,0.5768,0.983,0.5253,-0.0113,0.2226,0.5240,0,left_ankle,0,0.6591,-0.0362,0.2589,0.6551,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41274.9698,0.5802,1,1,0.2426,0.5802,0.984,0.5223,-0.0276,0.3174,0.5193,0,left_ankle,0,0.6584,-0.0265,0.3697,0.6555,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41275.0024,0.5832,1,1,0.1214,0.5832,0.984,0.5222,-0.0272,0.2050,0.5192,0,left_ankle,0,0.6586,0.0285,0.4796,0.6618,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41275.0024,0.5851,1,1,0.1308,0.5851,0.981,0.5228,-0.0137,0.2863,0.5213,0,left_ankle,0,0.6558,-0.0211,0.7913,0.6535,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41275.0345,0.5877,1,1,0.1187,0.5877,0.979,0.5393,1.2320,-2.0709,0.6748,0,left_ankle,0,0.6607,0.3428,-3.4857,0.6984,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.0664,0.5902,1,1,0.0903,0.5902,0.973,0.5681,1.2098,-2.3232,0.7012,0,left_ankle,0,0.6584,-0.0189,-2.8592,0.6563,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.0664,0.5913,1,1,0.0672,0.5913,0.971,0.5938,1.0991,-1.9700,0.7147,0,left_ankle,0,0.6199,-0.9769,-1.4222,0.5125,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.0982,0.5906,1,-1,-0.0862,0.5906,0.972,0.6149,1.4477,-7.4577,0.7741,0,left_ankle,0,0.6287,0.1475,-11.1913,0.6449,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.0982,0.5918,1,1,-0.0366,0.5918,0.965,0.6104,0.9339,-5.3584,0.7131,0,left_ankle,0,0.6226,-0.1563,-6.1163,0.6054,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1295,0.5962,1,1,0.2942,0.5962,0.965,0.6126,-0.3339,1.8503,0.5758,0,left_ankle,0,0.6323,0.4689,0.0456,0.6839,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1295,0.5976,1,1,0.2681,0.5976,0.954,0.6046,-0.5200,2.7239,0.5474,0,left_ankle,0,0.6455,0.4465,1.4002,0.6947,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1616,0.6024,1,1,0.2345,0.6024,0.956,0.6039,-0.2401,-2.2193,0.5774,0,left_ankle,0,0.6505,0.3679,-0.7870,0.6909,0,right_ankle,0,0.0000,0.0000,0,,0,0.000,0.000,0.850,1,0.850,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1616,0.5624,0,-1,-1.4349,0.5512,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1943,0.5343,0,-1,-1.6432,0.5256,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,1,0,0,0,0,1,,,0,0,0,suppressed
41275.1943,0.5189,0,-1,-1.6432,0.5128,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,1,,,0,0,0,suppressed
41275.2267,0.5104,0,0,0.0000,0.5064,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,1,,,0,0,0,suppressed
41275.2267,0.5057,0,0,0.0000,0.5032,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,1,,,0,0,0,suppressed
